ID,lang_count
23946241,3
1003179488,1
69397311,1
1242422334603968512,13
1265479183,8
3343494873,1
742227166058909696,5
1158714747384213504,7
1867677318,3
297744938,9
1159505116929626112,7
1877590868,3
2931511631,6
3647150357,1
1220250953091174400,4
979469572494495744,3
528900930,5
115584377,10
2253902359,2
23482952,2
732760581569019904,2
2312914898,2
24391512,4
2170790438,4
2602959463,4
3022863239,4
71434826,2
23006794,4
3732100632,6
1207232511232876544,1
40500701,6
1248109011918094336,5
451805415,3
76331849,1
91022847,2
588551781,1
61332900,2
43513812,6
827769454960402432,10
139795876,8
836487385,5
734958961053556736,2
108736571,3
158515843,5
435499960,2
1091471907126358016,2
1266461003056889856,6
1260141899580661760,2
1379775936,4
1235988512211693568,4
123987975,1
483843335,6
631800264,3
3385214267,0
34549808,1
84149661,5
24259762,2
1297532441943392256,0
949852210967425024,8
3156867424,2
42374399,4
2543771879,2
3063890388,1
217023496,1
2440188996,8
1278610089226764288,1
554595502,7
26131164,1
933024055514583040,5
86066270,6
854940250287648768,1
1299102143547428864,1
147536281,5
220326697,1
4782941237,1
18660793,4
1055702011,2
403963823,4
2816436947,2
896568209922457600,10
111875445,4
121598378,2
4275982874,5
3158412026,4
31122060,2
1270247375051862016,9
1264481147771379712,0
3366322101,6
1041855418329264128,3
532929138,2
812298467913715712,4
714470451888660480,2
1190762848085000192,2
26168878,3
754849785434234880,8
359230963,1
1276305068095148032,5
1202648473205641216,6
960455030,1
358176315,5
378648639,2
16089776,2
1124623606099660800,1
1291382005150744576,3
1161789224431030272,0
166406120,6
822249935454146560,6
765420183418605568,2
797194550,5
1244364019558989824,5
278834776,1
1299567114865373184,1
1057238229274058752,9
263746491,2
1277473689609605120,2
1005156550166630400,4
3287808024,1
823168646977638400,8
2574220087,1
312790033,3
808134924947451904,0
1194582374,2
1272582037476716544,9
109154025,6
2324665218,1
861694730534625280,1
277265858,5
21431131,1
1234251751655645184,3
236321438,1
1295571,1
190276915,1
1067218403914436608,1
22703849,1
2514095960,7
1890284274,2
756155948864077824,1
2826860300,1
331270320,7
125672239,2
418021508,1
21006322,1
18627411,2
73441837,4
826801526,1
437523529,1
1188135335034679296,2
2918748429,3
1218327006183481344,1
236809129,1
21007030,5
14179316,3
1897814742,2
43309477,1
23012544,4
578598269,1
16825699,3
71607709,1
3253368410,0
838122604225388544,1
146039230,3
1175439692,2
21313267,2
837836666563866624,2
356307789,1
807690350,1
871339913173770240,5
158445401,2
575565118,13
277495822,2
878327928,2
328352269,6
55583218,4
794769365031751680,1
295891265,2
243655937,3
104235481,4
7289602,1
305714174,1
197701710,4
1549131446,2
396285624,1
4071491898,1
56500667,2
1640399737,5
78070361,3
858565350,3
229932742,1
216998174,5
826668210,11
346887558,1
29474417,3
21281981,5
38760976,1
2198892780,1
128890668,4
703396298389479424,1
22357019,2
1383157789,1
22066555,1
246327320,2
3317294406,1
17472131,1
131764735,4
319459265,1
16514291,1
54694272,1
611017994,1
2245775322,3
2385074875,2
2301362736,1
18394257,10
76751151,2
29013803,1
709220126772428800,6
158426128,2
3001657251,4
34941959,2
2460061195,2
2794327166,6
54003221,2
22702945,3
2756181708,1
14613071,3
2559700301,1
842057504615890944,1
466750498,2
847841223859728384,1
119611450,1
300509037,1
1531917660,1
17175376,1
1141040724949032960,3
33259351,1
2370529423,6
40748588,1
375287804,6
1188493861133225984,1
22625669,1
138247736,4
134234167,4
22843015,2
20244842,1
881761753838665728,2
26326766,1
22564522,3
14486853,1
619425047,1
3061870779,7
507639582,4
44994215,1
146365198,7
48983716,4
125719746,1
76299957,3
857445578426400768,1
1521308238,1
1291344062969270272,0
304683082,1
72508175,2
6323932,2
422867745,2
10222282,3
19637929,1
16682935,1
236134597,3
340006100,1
42336759,4
20296432,5
1230630358174978048,1
3010761907,2
2508455809,1
61892507,1
435820478,2
2580493335,2
20347107,2
131938545,1
25195214,2
1016259939541618688,3
22634833,1
4820372909,4
2432065297,3
84374134,3
20215399,1
949894181266243584,2
30500021,1
1608896784,2
333530048,5
15934029,6
294932240,2
1297301696,4
18585706,3
33620284,1
1084981834893664256,4
46795961,1
16479017,1
1130594904176963584,1
18067813,1
793046494010040320,2
2345018778,1
1873674913,3
16568227,2
1488657277,3
977505629660213248,7
14086337,1
1253936891902087168,1
16856806,1
49805251,1
14782218,1
71861677,2
181123681,10
39662494,1
941188718664273920,13
27344335,1
1130876397864439808,4
336124118,1
234523393,2
1254558646744342528,4
16676396,3
768729491971518464,3
25448768,3
304724891,0
991378196586254336,3
1187917835814596608,2
463288226,3
770308464,1
944719550410407936,1
73867288,2
4799498054,3
33948711,2
17345146,1
794608956,1
52486505,6
127263888,3
15584455,3
182006265,3
4809962655,1
64341728,3
3472906099,1
319240504,1
447675853,3
18734843,2
32539213,7
2209843016,10
800815102433718272,2
170019287,1
797361294101856256,2
1905105500,5
634805122,1
4833677674,3
105147032,4
273475465,1
22815383,5
4737208574,1
3069020826,5
937538007657271296,2
2766913523,3
1283749064,1
755122991525048320,1
35018050,4
2406498746,2
2440827763,2
974205913,7
810616215454486528,2
478908867,1
262223982,1
232396355,5
1136857282908581888,4
3719607808,2
12382582,1
600457208,1
818653929194090496,3
452522463,1
913707462,2
382249843,2
782651606,4
749868648,2
808874899313983488,6
878010006020534272,1
1515445298,3
1494377904,0
969200095173513216,1
362759609,2
16238949,1
224479382,1
2191754178,12
1115848229915115520,7
1044012692065996800,1
436196930,1
24004390,2
1290984790397726720,4
412597733,1
992483910222262272,1
1218948776230105088,3
25233782,7
166834834,1
33769830,4
1323386720,1
564760975,3
1225337828,1
1217660020172607488,1
935902947728347136,4
1296557707638509568,1
991420924531388416,3
1277083722,2
715076636,2
452531576,3
954828013,1
87239242,4
1047618665854750720,3
1156215277,5
819935732676591616,6
934950405276024832,3
701502396200067072,2
2773309283,1
50696960,1
98564118,1
928922796,1
1921101817,1
301282743,1
586136477,1
380163715,2
121158213,9
139209360,4
2616516145,1
271270865,1
18771732,1
113185015,1
275110293,1
324441896,5
2297786588,1
46593413,2
240198361,3
97123074,2
21599663,2
112527055,4
3010537375,1
597242762,6
486907980,3
1014050824073437184,4
256409561,2
379874176,3
931286316,2
1140205848,3
233336869,1
22818291,1
1199504730,10
380509171,3
4898050528,1
1174065980340887552,1
211551858,2
17523339,2
908949858,1
27937239,1
793930770301775872,1
24112803,1
93959370,2
15234542,1
620600335,2
3188247642,1
49173145,1
746699605681790976,2
289080065,1
828162851151818752,4
19904185,2
803091937934749696,4
2848154189,9
802974979,2
1205557554442575872,2
22256431,1
521653349,4
49883265,4
29111650,2
450621649,1
822088869214650368,4
236917131,3
372925737,2
3032085599,1
18351013,2
17073262,1
1279381192140341248,1
1203153008277762048,3
263300881,1
3322886197,5
612725207,5
43271433,1
1244767851187240960,2
1581839216,1
35880417,1
28003259,1
363422706,1
22291311,1
822885298682011648,2
820982287890157568,3
142613620,7
150517593,6
818656029294690304,1
632524403,1
96497966,2
53097913,2
802941816,1
4860644840,1
335394590,3
2490511826,1
265485454,5
1289141982,3
222243447,1
26759984,4
23601477,5
102481836,1
57489671,2
856433011881119744,5
4723155305,1
196380368,2
1265004110,2
162101920,1
15146558,1
756803143703400448,3
22823850,1
1131498060335517696,1
383279148,2
158838276,6
335771771,2
968787311461830656,1
135507314,3
1161130980,1
1756293416,1
358668093,5
1085969994721181696,1
505219769,2
1069107257101537280,1
2912856773,1
821042326298591232,1
180161878,0
909749955836940288,3
823249202494980096,2
250966338,2
949864566162272256,4
44651549,3
27542354,2
31083978,5
27294328,1
870437666155749376,3
2424569809,3
3901216521,4
15111011,2
63379833,1
986405807993614336,1
1229927158044413952,1
263045701,1
780481670,3
1002973692,1
855281046,5
19212622,3
2482300753,1
48611962,1
25762392,11
2793141549,1
306331399,1
172856525,6
114942930,1
4816835131,1
929307181970751488,1
3708275903,6
1704910442,9
1028703485351657472,1
276017435,1
1561463168,1
927325603589652480,5
1290278957556748288,1
385689121,1
2316350382,2
1295987813742260224,0
929823128259387392,4
978659117949734912,5
1361349590,2
1297408867882737664,1
7407252,1
1654022383,2
17519586,1
79600466,2
1176434570062962688,2
820733384360083456,6
112588650,1
141708185,1
17856201,1
1173293119938420736,8
521324533,2
60363134,1
1270684470006480896,2
1300077097206067200,1
14428773,2
2529508861,1
16717501,1
1949134303,0
43568964,2
58913261,1
8876152,1
368995538,3
166638326,1
1630709755,1
19170595,3
828302764371542016,1
2714761154,4
613698314,4
1488191750,3
464080320,1
305152284,2
1096766566279073792,3
849643892714622976,2
1294406542586937344,0
372492884,2
33019081,1
153931251,5
261324356,1
25458378,4
921794102,1
86944266,3
701826000313827328,5
112723458,1
21104432,2
1281194679900364800,1
1026945857382432768,7
102206444,2
48779007,1
405031310,3
1185731504179154944,2
3408565337,2
1103027319478931456,3
901352038344294400,1
878217488491835392,4
3344030596,3
15484511,1
107646921,4
972414750,4
964975404837728256,4
577749405,3
819798928837120000,6
48601239,3
4867340667,1
114737772,3
797914811975761920,2
76906787,4
3918653537,9
16533433,1
877963543802413056,2
1205977536,2
375717193,2
972710657295601664,4
226197382,2
955602431995469824,3
2216286580,2
159535879,8
2664667260,1
952670315695386624,1
82591098,1
775135464982405120,3
1146143548301090816,1
192990889,2
1287400783781277696,1
1176612787,1
1270463361860370432,1
571585106,4
79570653,2
860095460714917888,7
709240690337775616,3
187932246,1
3088952271,3
2365502939,5
541102485,4
2994005885,10
34634514,5
1314758166,2
3409912846,2
2383882980,3
413292199,5
138478079,1
924705143131705344,1
372404013,6
2305322202,1
67116171,2
816837801098575872,4
54641840,4
9567972,1
125742168,1
1022476273669615616,4
1184903794175463424,2
1076266828215828480,3
21675256,1
481900641,3
1926560114,1
1300394592932712448,0
936886449915404288,3
754677774703472640,4
25298261,2
187071749,2
22067520,2
3241545808,5
1117856806699712512,2
92130777,3
272576241,2
990678392101134336,1
875633567350505472,1
343725188,2
202847934,3
3100110886,1
1037082997730627584,2
1263197415412305920,0
184917701,4
31063958,2
14466594,1
795352771608219648,4
3288284739,10
185277702,2
4595195077,0
1283681182895476736,0
19765395,2
917714495224582144,4
24691376,2
1017148148853157888,2
29852174,1
4162372697,5
1355770982,2
31505730,13
2464084794,2
492348145,2
21534951,1
1615681266,1
884777467566854144,2
1189563701915013120,1
764313049,4
310875875,4
3675995734,1
1198655781450723328,1
177458594,1
3009098673,5
22976726,1
48285146,3
254775271,2
945200381100879872,1
176682430,1
78976775,1
1293222122341318656,4
184277907,6
558341132,5
177295167,8
1272204344763400192,2
17981211,1
1296437137529765888,1
28362458,1
4580855894,2
42441516,1
1009456255574814720,2
39476144,2
56310925,4
367703310,2
62323194,5
25937737,2
2289940280,5
1175076948999098368,1
142523508,4
1220435841920765952,4
897849118072209408,1
123921474,1
790580180129607680,3
882152645011681280,8
986443576698531840,1
2817901389,1
949695552014266368,5
249788132,1
15014877,2
731987362746630144,2
18130686,7
897169097536008192,1
3408032129,4
27699644,1
157903916,11
16473793,1
906181962607583232,1
348931067,3
142629071,1
1209665483839983616,0
1070288432,1
826095126380285952,1
316704663,1
70105115,2
293371588,3
1205638538,1
15450660,5
110454626,5
744427012610207744,4
839420851099471872,2
2714415537,2
3047175900,1
188538395,2
525824056,1
884962797112537088,2
14085070,1
739456217609842688,1
1300181192684253184,2
291152644,3
251171643,1
1299279064499458048,1
968157569536606208,1
1016757283513077760,1
3672774861,2
2450551725,1
259889737,1
50279781,3
267449695,1
50544680,4
50596697,4
170076267,1
999829952,2
1230053851748634624,1
177070843,2
1905899005,3
54361812,1
927406221518430208,1
37449890,3
1120135848,1
81915976,3
169880063,1
44374015,5
19910847,1
868485978,2
14439168,1
1240896471022604288,1
457635380,1
460470940,1
2298929849,1
52883022,5
18432855,4
28178127,3
1241066133253431296,1
2591550350,6
1244944686470447104,4
513338966,3
165473091,1
724243913012305920,2
1232819473,3
452675201,1
3058232966,1
198967539,1
551530699,6
21316419,2
860171274177400832,3
17570773,1
38212424,1
321357159,1
3357503057,7
32962264,4
4834539484,1
23869207,3
17876053,1
1646750426,4
14854490,1
465048664,1
64798737,3
18868201,1
28059375,1
106516107,2
3183242166,4
35212119,0
13784642,2
1239840001225101312,1
2803313564,1
1278103715187228672,2
1565684575,1
1261798452033318912,4
49184499,1
29546945,1
47788217,1
3023951728,1
288277167,1
949898869,2
1138096040685514752,6
3716093114,1
337405519,3
2213965873,0
357916553,2
207648877,8
128397448,1
53106875,4
1267653252864229376,1
275401598,2
681473,1
3097268181,13
2265887695,2
6935872,1
1182048381969018880,2
1182205872,1
3167415256,2
1237101656610873344,1
144195135,2
1967889907,1
841376530697715712,5
711703437092724736,1
123448384,5
117777690,1
78210952,7
1128370061264203776,2
16787084,2
140331083,1
60030199,2
18886072,1
592815048,2
798804345269538816,4
183649547,9
4774583973,3
1121239101431148544,3
4302047181,1
3096522346,2
156407255,1
976398838956199936,1
168322273,1
2838854170,4
61084342,4
2801645334,1
343694677,8
3224616765,1
739170513776455680,1
100071601,2
4219627978,1
305348622,4
586330022,5
870215523618967552,5
337985000,1
44124023,2
1110729902439849984,4
764027078815514624,1
22167996,1
323217328,7
2477284284,1
32688098,2
89171475,1
51147094,8
1098081385355587584,4
22261459,2
2152783748,1
228872611,6
15820958,2
2861423605,2
1140843452,1
897602574387339264,2
596661417,1
904993701390376960,2
2445499819,2
57955878,2
28601983,2
51689310,1
1262472345245102080,4
711613839033425920,3
829440869027700736,4
1715442565,6
352455834,0
15651700,1
209674543,6
725968292410712064,10
2598375818,1
1253970624,2
23836537,2
806563676115247104,8
28627493,1
2419779335,5
1051830637169176576,1
23684106,2
801617224607924224,1
2512549386,2
119003138,1
19793281,1
517205300,1
388555493,2
858489417484382208,2
1248556300017025024,1
439821535,1
4049765829,2
857500856,1
954586743226892288,2
1164406731964702720,4
19476830,1
482801116,4
43412697,1
8087132,3
27941766,1
782952085,2
234088034,1
943040706284867584,1
1264353400784904192,2
21402896,1
1077525613,1
2616124502,2
1271095880913952768,2
1191755972726779904,3
3729064335,4
173195708,1
351858786,10
1216872631,1
1482304957,1
30050899,1
16012732,3
106180261,3
3222744244,4
501060187,2
175804918,2
547690631,4
277915276,5
17967925,3
1267889275,4
19478716,1
949094672,5
1319911440,1
374092122,5
1693757264,2
1218324518512414720,3
21316253,2
1106262387106238464,3
1148643824891133952,1
95253152,8
163178478,1
796435297,1
354274831,1
2333746736,3
270797700,1
1294005261418602496,8
54554456,2
81063712,7
1298900888732315648,2
3017412700,1
1186093228136783872,0
323353876,3
788520866023870464,5
555122091,2
2429962251,1
89059001,7
2204774044,1
146002037,4
895395649096740864,5
614482732,2
565248649,6
409509259,5
139160485,8
96775172,1
342143216,1
1299805905681219584,1
158146797,1
149119043,5
19530134,1
3370940963,7
1211190865156141056,0
3387455301,4
1882889052,1
362115555,4
629280195,4
1544215687,1
596939570,2
4906012570,4
602087588,2
807245101,3
1125360001374216192,0
187890050,8
1239433466460155904,1
9330802,2
387031045,6
91417365,8
1152534449260761088,1
1300391220687056896,0
1300460287150174208,0
267900137,2
260179453,10
212003748,1
736604037647347712,5
39623638,3
2721377971,1
1225022984596926464,8
2212387961,1
1055455808438353920,8
761220960213168128,9
1095416252,4
987079481801281536,4
1120442585783336960,1
1161600884528357376,1
1417251,1
19762524,6
200607519,2
567468535,3
897516217,1
260345808,3
4901130713,1
1683336734,5
1299906112427298816,1
731817334126612480,1
39959501,1
2546299998,3
245875528,1
1733220096,5
20054249,1
4704552148,7
763369104,2
817270603,3
982992284,5
102165297,1
847571006315257856,1
2427375602,1
366785458,4
818439117952417792,1
887986538268831744,9
86358555,4
1096364876,2
41584590,3
3391713417,8
27057975,2
199443025,3
152263225,7
1078725335410192384,6
7117212,1
733062752575574016,6
312732162,3
943146162273636352,1
3352458953,1
154553691,3
2565047206,3
31402705,3
368508243,4
297240649,1
446518249,3
1169632900087713792,2
391983313,6
219683269,8
1296330070177599488,1
1296180674366406656,1
402323119,1
68837355,3
51869243,4
793789790,5
722708795340767232,3
1658386855,8
309340221,9
251690031,2
1020633168456683520,5
178817419,2
308571740,2
1294842535022596096,1
1311358987,4
961842891378184192,4
1259610889,6
116022860,1
2581087213,4
860106029794824192,3
22927512,1
88250548,1
202554523,3
39101506,4
909503410860433408,4
1275049857753939968,0
265955426,4
2712259023,5
4341783293,1
410836070,2
219726551,4
1107326988,3
874649989917667328,1
711464187487068160,2
274057120,2
35427600,3
310247726,3
2599572727,5
1205976614,1
3028589549,1
112751658,7
151195437,7
946404490864939008,6
1261707493073465344,10
1070295120942129152,1
183387449,4
553865945,3
629690361,1
2607361068,1
537594336,2
362207269,1
931075189978423296,6
2613992689,3
152987149,13
1017118842,7
324446553,2
54901444,1
460538823,2
1126591731519184896,3
153706310,2
106471925,7
852216744001359872,1
19644592,1
1204853313952452608,2
581251929,3
192967345,3
53457639,2
975729130930102272,9
88442473,7
472017924,2
564587814,3
23668838,4
280423820,5
369632056,3
28189840,2
25396117,3
995762939444555776,2
993866337108873216,1
104941068,1
149188258,1
1294347743536623616,1
1102297098983075840,1
822225433,2
2716946981,9
1288090190850985984,1
25927963,2
18152451,5
23172998,2
3128705581,5
1424181884,2
183685360,4
980168151433465856,0
985885649902465024,1
169133903,4
861016763869351936,3
28758060,1
18480926,1
2766943804,1
142339174,7
1289482598,1
1203721448688218112,1
22157193,1
431555544,1
1098091506886471680,1
419795325,3
1084375028,3
76707735,1
2824436997,1
1297837479228329984,0
2733936232,2
1290191065463447552,1
1300100798106533888,0
69473629,3
17830242,1
39195489,3
3390731,1
27280886,1
1184021662393606144,1
200932969,2
574311511,3
2945362868,0
68733267,1
389021166,3
4282171,2
118845216,1
350660137,2
1293391961701793792,1
247139652,1
2438297690,1
14533178,1
1876592389,3
177433698,1
38026753,3
272158504,6
1588762147,3
21326030,1
18956212,2
2967609586,2
2613759763,1
1013956943331975168,5
835936022919692288,7
266481056,3
147019698,13
26837714,3
16386704,1
3265560816,1
1293556889930928128,1
83719964,5
561640502,1
2564930590,3
617205854,2
443573480,4
633135943,4
49410550,3
1124816718,2
181698945,5
260797409,1
1241723435388198912,1
14438417,1
36425615,3
2898829873,1
16800813,1
2291202847,2
819334191624101888,1
607489805,1
805145087722209280,1
961818410655952896,1
158843843,1
476449832,1
25395994,3
87016990,4
52793398,2
1212529920816996352,1
1052680893255553024,2
4733080641,1
1460868696,2
62905050,2
2462292594,0
38292798,4
319825334,0
1299165973866569728,2
70697237,1
1294847167769845760,1
102179119,1
3195591187,2
1289656599338979328,2
901358653227315200,1
1213982906,1
822205396152524800,1
783471651962761216,10
1730999377,2
1156897008436822016,1
3303145510,1
364603783,6
2985156753,1
1734890306,2
880541152218419200,2
218325695,1
282791754,2
287062179,1
34451959,1
118780022,4
185729954,1
2365157220,2
85872613,1
773545867714424832,2
27500565,1
1155137056810704896,1
106743797,1
3388336043,1
17768559,1
2341888057,6
1276424974950154240,2
409391748,2
120124098,2
2903199496,1
41500591,1
923098538380353536,1
275250559,2
9625592,3
2319206125,1
588321353,1
2814992017,0
1884867012,3
186646579,2
472032882,2
1058610415,1
209150455,1
1298790500225503232,1
47516953,4
22516671,2
2235417414,4
1125923687838900224,1
120998613,6
1299957275906379776,2
1261566542531014656,0
372837129,1
769763197,7
1283791384407879680,1
161318053,4
16254828,1
841957628204969984,4
1139060652759142400,1
28571999,1
1028554073908367360,12
1148867258040459264,2
78976664,1
68927629,1
1290995618224254976,1
951567694473687040,1
216374020,3
1524497503,12
1141192508510093312,0
2911771819,2
1295762009917595648,1
85768153,2
3699205410,1
59736898,4
1267116079689555968,2
2943633863,2
15656642,1
41998163,5
1191475216347803648,0
162382820,1
1210714929373822976,8
4912761758,2
793170157,1
1283057729448431616,1
1466950008,3
253329182,2
1276440381987491840,0
2359703196,8
190427616,2
40992823,1
793197816952791040,9
1297126388584124416,2
235089777,4
1300768103651880960,4
4112311212,3
1059810413372686336,2
1012473510193704960,5
172439013,7
168788869,3
805980413097177088,0
1237852571038932992,1
797754225006522368,1
2581975292,1
2292454922,3
1280727552668037120,3
1097029442482823168,8
4378724419,3
56674565,1
22763833,4
845662220008804352,14
3184454384,1
2848604606,1
1225199407773011968,4
1681261532,2
59429429,8
3241060632,3
277422556,1
26332602,2
1093584361138634752,1
2831549250,2
1978925204,2
4121439449,1
6385432,2
118354227,2
39939831,1
2646511602,1
120022994,3
2859443173,1
57073389,3
16723588,1
137656171,3
279559258,1
951362244,2
28354183,3
385859897,1
1102983888144601088,1
9460682,1
1253231540924035072,3
1254333512376815616,1
39488770,2
1287008086637477888,0
3791589733,4
838464523,1
720135190916366336,2
76540643,5
17223098,3
863272863305932800,14
858225335011131392,1
151385938,2
342905203,2
115298732,1
108685602,2
176355348,1
2370162246,3
1259123364112642048,1
841645298577424384,2
2667169146,2
115622213,4
1282379844743921664,0
80059825,1
2561150652,2
99471291,1
977150123493986304,4
21200953,1
1181185220,3
71815077,4
247680450,1
22973017,1
869060106893144064,1
107455715,6
1293426261369303040,1
152110998,16
982334375357382656,2
2679347852,5
290578446,1
202375506,1
739047018690056192,1
1215730263973482496,2
854399383139487744,7
2892918498,4
2253142422,2
44839509,1
724205574565466112,3
60015540,1
26684668,2
3267146784,3
181103420,1
2687852605,2
1229009038081290240,3
2873856201,3
964793092460236800,1
861083240,2
720487892670410752,1
59023203,1
207641898,6
356857076,5
66347007,3
538610119,2
2182129121,6
1178904005570772992,3
97227363,2
859363899291742208,5
140798905,3
3311286493,2
1264132357,1
1068192080953057280,3
393367895,7
2900892397,3
2471872927,1
946902581636300800,1
425089030,1
2536458018,1
801432732060397568,1
467863666,7
1114185717536710656,9
822312059031302144,1
1297290672836239360,1
398433544,1
776593543,2
840359654,2
959323129888653312,2
727505357434699776,2
327249933,1
138165176,0
37444945,1
1019690446350700544,2
3320788875,1
3227091844,1
15225772,1
1082482576248295424,4
781569451858792448,2
2389737176,8
557279993,1
287564504,1
972938065,5
39898325,10
1202329700,2
36332848,2
2377777412,3
3037156510,1
460381151,10
753942604715134976,4
821121932896583680,1
731566286757613568,2
4061098093,1
3019213845,1
394400134,4
4398659199,5
980759454760267776,7
1881511651,3
17858871,4
1532981857,1
32271887,1
1220143015,2
2257551379,4
3229085993,3
45828398,2
705907484997844992,1
1452520626,1
946027227149299712,2
14188784,2
3996722667,1
779267816713322496,2
3141465680,2
3330287297,2
595555729,2
944046397522956288,2
19132307,1
35838883,3
1209608880,2
915033142112739328,2
938277564195287040,5
3315205354,1
637386723,2
3350587445,1
755613859914715136,1
17194191,2
2869692947,1
1472029392,1
1076110847947300864,1
168831731,2
48184264,1
2362548798,3
1099964447769059328,1
419044533,2
945892587755499520,1
417867338,2
539570549,1
2472089628,3
1912314038,1
1076783822,2
3294446323,2
2788518992,1
4097052557,2
32447721,2
4860273459,2
305910597,5
1014793239642206208,4
4862489101,4
587049694,1
1128021046773334016,1
10189332,1
3243903431,1
1295777331861057536,1
1252563389504786432,5
839676231394164736,1
1691271517,2
419920053,1
424423803,2
1117923036,3
92606706,3
2720923663,3
2278741454,1
3121978130,1
2757400510,1
57581093,1
24942585,2
3130706435,2
1513183711,5
1506526370,1
1851829448,6
2413186568,2
948356455928942592,0
724857264,1
3040783645,1
783313758072430592,2
2457925760,1
961570989191712768,1
1299637734353625088,0
1001240465755193344,1
907132125119438848,2
1025982188,1
3305381595,2
552215716,3
25810531,2
1334543912,2
1040329823678160896,4
1954517348,1
109965789,2
1118569303584968704,3
719380360,4
58543261,2
985670072197791744,11
839641067720953856,2
915061484,3
131660202,1
1260271412,2
98202977,1
1202206140,5
1942904558,1
2457217700,4
2205354139,3
543901966,2
905895394831466496,2
2602629049,2
760174547869970432,1
2389961460,1
1684431236,3
384593072,5
142319054,4
1611378990,4
1675923818,4
1784078425,5
144517130,3
27830944,2
32429400,1
926345425,2
267531368,2
122475256,2
2325984198,5
965971075191353344,5
578338322,3
2633624624,3
19732725,2
1184647261415854080,5
1222264208,1
751545093467860992,1
1230289291554758656,6
938148986,1
783848699269033984,1
2552208918,3
1899561499,2
894245210003300352,3
29037497,3
209154113,3
2908237253,1
61355746,5
62349743,2
361626493,8
1002639028192141312,3
2431136251,1
976079439309176832,2
142963564,3
839170556532518912,6
70859685,3
1257740857266012160,3
2599395378,1
3144769242,2
3228950994,1
93341477,4
135479077,3
996373771,1
2461844937,1
943478450479710208,1
729222979914190848,1
416355435,4
512393797,1
4808065100,1
2896463765,1
18943617,3
1038551119335710720,1
315378110,3
1260406748185350144,1
2176186374,4
355980196,1
299213692,3
3824165013,1
2243020347,4
596866677,3
21417435,1
797307559636008960,2
524928344,1
711397442609135616,1
19490930,3
1115909896703225856,2
2889846441,2
43280633,3
128035477,3
3148880569,6
1029829790,1
1288608958438166528,1
943776964460056576,3
141183821,3
1245619088409255936,5
3914903284,3
1794348475,3
2436787707,7
39546652,5
1952464352,4
61332316,3
395765240,1
1294819400386777088,1
3056381002,1
318294707,2
3194659957,3
709804943058837504,2
2752861184,1
2792995125,6
25749232,4
23521233,1
116970779,1
719487115,2
892049890288836608,1
1694444598,4
766334934395064320,6
36015427,4
26072066,2
164184693,4
1229529459809714176,6
723671844339986432,3
1336816808,1
13184422,3
786655075255148544,2
876446726,2
2252948918,1
1609378898,5
2553283520,5
1118589120203218944,3
1032346704,0
128409818,4
505131045,3
743511711596978176,2
3374375973,4
436270811,4
3015271772,1
48477007,3
266181184,4
17685510,2
1286213944609316864,0
731607410524180480,2
1258832649189232640,1
2314547102,4
2579297863,2
9979162,14
881935033933733888,1
2253266661,1
1250975854454243328,0
2917508879,1
2395530703,1
706988491167698944,0
1295839082287964160,0
2453846669,7
3432208036,1
471268872,11
1286585682,2
1179167251,4
164254237,2
35298497,3
1278128076187148288,4
25167692,1
773974470671339520,1
2286387437,2
3100858625,1
730405088729042944,3
2321406524,3
104364025,1
2717772640,6
749570006,4
1724051246,1
1287994556739444736,8
611362961,1
4638403705,2
1715984270,1
394923613,3
283422383,3
3326031155,2
1046378096,4
762868926,1
1261206758124662784,2
815277582157488128,2
584061620,1
706144384161587200,1
872210966456352768,8
76205861,4
17074714,2
1065065343628918784,3
395111134,2
1227937576096600064,0
76093,1
1221055479410913280,3
966488604326297600,1
29849955,3
35281324,4
1604293326,4
797117648966393856,1
187115721,0
1714748138,1
2814729637,3
1299315429580640256,0
148496087,3
2463968678,4
328675558,4
94925641,1
137787032,1
25534601,2
2586171916,1
259420479,1
1949679168,2
301680035,5
349517047,1
141743133,8
127156294,1
340370677,5
3526026135,6
216758096,5
176893417,0
1028655436751405056,1
4778183801,3
576752153,1
2151515729,1
829933819,3
4890418741,4
730140757458354176,1
1201961970116595712,9
561067522,1
1948391113,2
3032860519,1
1088622617437835264,4
585414053,1
736567102786543616,1
390401821,2
161088577,4
15184249,1
1491424274,3
2194905248,1
231462827,2
22209201,2
3635378237,1
1126649551,5
28681610,2
3338208927,2
446595350,1
1296149672839524352,1
1282102812978143232,1
1612889810,3
885189310814842880,3
730651464960331776,0
1089705540664451072,8
14372270,1
983717342894010368,0
1263181838,3
3393831771,2
832129926652317696,2
731293177,1
1260553219,1
2281569992,3
936698693406871552,1
2739006578,3
2319345060,1
347222681,2
101616902,1
295193522,2
224395972,2
21264601,2
614800638,1
74062372,1
44621650,3
409327515,1
113471466,1
466167362,1
399167151,2
259002100,1
1073361412746080256,1
1163618839,1
1239959643205570560,1
15065434,2
3606894792,1
1622976066,1
14730461,1
17664673,1
1242064417799524352,0
311835359,1
1247087075616268288,11
1278157769456209920,1
1262099252,2
3232033038,1
313080999,1
1277439038077784064,1
168932979,1
1220951544801067008,1
20945693,2
266011475,3
1119508407751516160,1
1299015096044105728,2
1300588590469058560,2
548066415,1
1293508628637515776,1
1252138677930733568,1
106105369,3
61291906,2
809950944,1
134511456,1
20810902,1
1068871345860169728,6
